"1";"gyro_xout";"gyro_yout";"gyro_zout";"accel_xout";"accel_yout";"accel_zout"
"6574";"-4892";"562";"-1040";"964";"-4576";"14716"
"6575";"-6334";"2929";"-5172";"128";"-6252";"14776"
"6576";"-3998";"1696";"-3682";"-2024";"-9000";"16616"
"6577";"2413";"-1524";"3348";"-1472";"-7368";"13256"
"6578";"152";"303";"-835";"-496";"-8116";"18736"
"6579";"4369";"295";"-694";"-184";"-4020";"10640"
"6580";"609";"145";"-490";"-1672";"-7260";"14832"
"6581";"827";"372";"-600";"-684";"-5636";"14896"
"6582";"34";"1212";"-2347";"-160";"-6372";"13064"
"6583";"119";"797";"-2805";"-1400";"-6988";"16552"
"6584";"1239";"1068";"-2505";"-252";"-5436";"13004"
"6585";"-831";"807";"-1864";"-1892";"-6320";"14400"
"6586";"-114";"223";"3458";"-996";"-5672";"16224"
"6587";"-476";"-20";"3587";"8";"-5868";"14768"
"6588";"1223";"-28";"2191";"100";"-7132";"14388"
"6589";"1074";"466";"-489";"-504";"-6264";"16356"
"6590";"700";"-942";"451";"-3128";"-5492";"13144"
"6591";"211";"-279";"2268";"-1244";"-7052";"14912"
"6592";"-1427";"-298";"546";"632";"-5540";"17880"
"6593";"-423";"453";"-1191";"940";"-5992";"13484"
"6594";"-352";"-157";"241";"-1028";"-7216";"15608"
"6595";"2285";"-648";"-121";"-660";"-5872";"13620"
"6596";"828";"-138";"-174";"496";"-6920";"15328"
"6597";"267";"546";"-665";"584";"-7452";"14608"
"6598";"-1419";"1044";"-4342";"1492";"-3492";"13484"
"6599";"-2746";"1414";"-4763";"572";"-7140";"14228"
"6600";"-2611";"3014";"-4365";"-128";"-8116";"15004"
"6601";"294";"1926";"-1854";"-116";"-7184";"13808"
"6602";"815";"2425";"-3173";"-204";"-8160";"15120"
"6603";"1476";"1361";"-676";"-820";"-6884";"14312"
"6604";"1754";"493";"124";"-252";"-7292";"12076"
"6605";"423";"1853";"-2123";"-284";"-8104";"15032"
"6606";"625";"950";"-698";"-672";"-6592";"13976"
"6607";"-587";"1163";"130";"-40";"-6384";"13844"
"6608";"-877";"1042";"644";"-512";"-7336";"16076"
"6609";"52";"913";"2070";"-636";"-6324";"14040"
"6610";"1490";"692";"2091";"-148";"-6136";"16352"
"6611";"3041";"1187";"1210";"368";"-6748";"14520"
"6612";"3021";"896";"692";"-1948";"-4992";"15256"
"6613";"2726";"799";"-631";"-560";"-5228";"14276"
"6614";"2504";"1382";"-1995";"-948";"-5400";"14364"
"6615";"1478";"1092";"-621";"-2072";"-5500";"15712"
"6616";"754";"803";"147";"-1200";"-5148";"15104"
"6617";"351";"900";"1201";"-1844";"-4868";"15028"
"6618";"-164";"1253";"2705";"-476";"-4436";"14564"
"6619";"-843";"180";"3726";"-1436";"-4316";"14784"
"6620";"-877";"-1414";"7736";"-2000";"-4264";"16152"
"6621";"-1122";"-1525";"6029";"2176";"-4332";"16072"
"6622";"-2344";"-555";"4053";"448";"-4024";"15484"
"6623";"-3184";"-1116";"3662";"720";"-5004";"13024"
"6624";"-3614";"802";"1089";"932";"-7960";"17124"
"6625";"217";"525";"578";"-476";"-5640";"12868"
"6626";"-2872";"-15";"-806";"-672";"-10236";"18612"
"6627";"3606";"-713";"1143";"-2164";"-6568";"13260"
"6628";"1605";"-504";"680";"-1016";"-6072";"13872"
"6629";"783";"142";"4328";"-1556";"-5664";"15768"
"6630";"622";"-1200";"6153";"480";"-5724";"13880"
"6631";"-832";"80";"4792";"-448";"-6400";"16288"
"6632";"949";"1151";"3941";"-2372";"-6028";"15804"
"6633";"3562";"-2834";"6106";"-204";"-4856";"16060"
"6634";"3907";"-3067";"4681";"-2064";"-4632";"18176"
"6635";"4148";"-2033";"5948";"2488";"-3384";"14704"
"6636";"892";"-207";"5683";"404";"-2732";"17128"
"6637";"-468";"3279";"6337";"44";"-2344";"13808"
"6638";"-3374";"2169";"5998";"2412";"-3576";"14864"
"6639";"-4584";"626";"4558";"-196";"-1360";"15636"
"6640";"-6104";"549";"2415";"1712";"-1812";"16380"
"6641";"-7818";"-1515";"819";"-948";"-5992";"18136"
"6642";"-3339";"1081";"-1608";"-992";"-6740";"14156"
"6643";"-1739";"-1710";"-152";"-960";"-6000";"14340"
"6644";"668";"-499";"1169";"-1848";"-7920";"17036"
"6645";"2621";"-1701";"2455";"-764";"-5612";"12440"
"6646";"874";"-1440";"4102";"-2104";"-6248";"13144"
"6647";"-1480";"-494";"2731";"944";"-8716";"15416"
"6648";"951";"177";"1286";"1624";"-2752";"10364"
"6649";"-3435";"-107";"1398";"-4192";"-6620";"17772"
"6650";"1113";"-141";"2487";"-2148";"-5904";"14148"
"6651";"-1809";"-2542";"2205";"-1152";"-9184";"17524"
"6652";"4305";"-1817";"241";"-964";"-3416";"13892"
"6653";"4548";"-2231";"1286";"8";"-3736";"12212"
"6654";"830";"-954";"1729";"-3132";"-5008";"17400"
"6655";"403";"-643";"1187";"736";"-2728";"16212"
"6656";"29";"-872";"2578";"-204";"-3200";"11892"
"6657";"-5877";"326";"1069";"3204";"-1512";"15508"
"6658";"-7955";"5055";"-6787";"-16";"-5960";"18432"
"6659";"-2854";"2689";"-2472";"-4720";"-8348";"14868"
"6660";"17";"1696";"-2497";"-1392";"-7204";"15804"
"6661";"1566";"1132";"-122";"-2264";"-6920";"13168"
"6662";"-385";"-1272";"1844";"-840";"-7772";"15428"
"6663";"494";"-1075";"3232";"-1872";"-6020";"14596"
"6664";"-286";"-999";"3929";"-444";"-6052";"14780"
"6665";"-1564";"838";"2053";"-1232";"-3884";"13012"
"6666";"-260";"1632";"1187";"-1476";"-7576";"17492"
"6667";"1553";"1880";"-3059";"-1648";"-5968";"12832"
"6668";"1611";"1664";"-2087";"-764";"-6036";"12876"
"6669";"527";"836";"-1542";"-2548";"-8488";"16012"
"6670";"1493";"726";"1059";"-2084";"-6248";"13080"
"6671";"-809";"-464";"2041";"-2144";"-6532";"15440"
"6672";"-450";"-488";"2424";"-660";"-5692";"15004"
"6673";"-1289";"-981";"1320";"392";"-6016";"13968"
"6674";"-2961";"1532";"866";"-748";"-6164";"14860"
"6675";"-778";"-2059";"3546";"-1196";"-8196";"16380"
"6676";"987";"-1460";"4055";"-668";"-7252";"13016"
"6677";"-482";"-548";"2127";"1040";"-8092";"14472"
"6678";"-1810";"-206";"-1001";"524";"-8164";"13400"
"6679";"-163";"247";"679";"-788";"-6252";"13736"
"6680";"-326";"-115";"2510";"-1192";"-6712";"14132"
"6681";"1154";"-1452";"3575";"-1140";"-6972";"14596"
"6682";"-1338";"-367";"1359";"-700";"-7808";"15244"
"6683";"3142";"610";"-180";"-1384";"-7388";"16332"
"6684";"-119";"140";"-1996";"-952";"-8464";"11572"
"6685";"722";"-42";"-1194";"-1020";"-6204";"11724"
"6686";"-3380";"573";"-2857";"-828";"-12008";"24964"
"6687";"5383";"-1082";"-353";"-1428";"-2412";"8636"
"6688";"-1560";"123";"-1025";"960";"-7228";"12732"
"6689";"-2002";"2479";"-2036";"-1104";"-7560";"14820"
"6690";"1590";"405";"-1486";"-164";"-7848";"13256"
"6691";"776";"1067";"-790";"-1432";"-9080";"14788"
"6692";"1431";"348";"145";"-900";"-8064";"13248"
"6693";"903";"425";"1252";"-1300";"-6968";"10272"
"6694";"296";"-286";"2123";"-2356";"-6388";"17712"
"6695";"1212";"1188";"333";"-660";"-6032";"16888"
"6696";"1755";"-856";"803";"220";"-4752";"8784"
"6697";"-8042";"-205";"46";"-788";"-15912";"28548"
"6698";"1277";"1970";"-1370";"164";"-6496";"15212"
"6699";"748";"644";"-2164";"888";"-5400";"10468"
"6700";"21";"962";"-1196";"-748";"-6280";"13752"
"6701";"-325";"2661";"-3146";"944";"-8100";"15816"
"6702";"-142";"2342";"-4391";"920";"-8180";"13424"
"6703";"29";"3828";"659";"-4864";"-8500";"15292"
"6704";"42";"2371";"4235";"404";"-9536";"15844"
"6705";"456";"2396";"4165";"228";"-7416";"13184"
"6706";"-1159";"2645";"3091";"-1064";"-6908";"13712"
"6707";"-104";"114";"7816";"-2988";"-6796";"13816"
"6708";"-209";"53";"9500";"-1152";"-8404";"16336"
"6709";"12";"-1523";"10965";"-2992";"-7584";"15260"
"6710";"-3367";"-3276";"7607";"1452";"-7508";"16020"
"6711";"-3962";"-335";"5430";"-976";"-8776";"19640"
"6712";"-3839";"-1155";"3240";"-1104";"-6840";"16408"
"6713";"-3500";"-1765";"3320";"-544";"-7524";"13676"
"6714";"-1461";"-2635";"3492";"-3260";"-7568";"16580"
"6715";"-96";"-1784";"5520";"-1616";"-4368";"12388"
"6716";"-1970";"-1876";"4965";"-1100";"-7148";"15388"
"6717";"-2104";"-3417";"4254";"-1748";"-6372";"14640"
"6718";"-2028";"-3666";"4234";"-2120";"-5836";"15288"
"6719";"-947";"-3367";"3203";"-892";"-6620";"13872"
"6720";"-1024";"-3015";"1223";"-1420";"-6376";"13176"
"6721";"-455";"-2173";"-957";"740";"-6112";"14412"
"6722";"-742";"-1123";"-3892";"-1040";"-5516";"14872"
"6723";"916";"-469";"-2713";"-2440";"-6752";"14528"
"6724";"1365";"102";"1456";"-716";"-5872";"11708"
"6725";"349";"1012";"-3599";"248";"-7672";"16060"
"6726";"-1417";"-505";"-5459";"200";"-6828";"15012"
"6727";"-569";"1052";"-5222";"-3656";"-7556";"14620"
"6728";"1397";"1882";"-3092";"-424";"-6280";"11608"
"6729";"223";"1863";"-755";"-516";"-6988";"14724"
"6730";"357";"1613";"-2273";"-1004";"-7608";"12588"
"6731";"1861";"1142";"-667";"-1216";"-6008";"15300"
"6732";"1018";"1286";"-327";"-656";"-6272";"13500"
"6733";"1011";"1459";"1169";"-632";"-8400";"14548"
"6734";"-827";"1262";"2272";"-1724";"-4960";"14308"
"6735";"-586";"-744";"1890";"1272";"-6360";"16556"
"6736";"314";"1401";"-1769";"412";"-7184";"13820"
"6737";"-1565";"-119";"-1852";"-1160";"-7868";"20588"
"6738";"-1513";"209";"-1038";"-1464";"-5208";"13796"
"6739";"1694";"326";"-225";"-72";"-9332";"11040"
"6740";"1585";"1011";"350";"-116";"-4028";"10140"
"6741";"-9644";"-768";"-567";"3332";"-8472";"29592"
"6742";"1701";"610";"-674";"-60";"-5088";"8636"
"6743";"-307";"495";"-1424";"144";"-11388";"15928"
"6744";"5171";"1405";"-1426";"-1748";"-6372";"9308"
"6745";"-5030";"243";"761";"-144";"-12508";"21572"
"6746";"-1093";"754";"1473";"-824";"-7460";"14868"
"6747";"152";"712";"2252";"-732";"-7396";"14384"
"6748";"1583";"537";"2016";"-120";"-8292";"13088"
"6749";"884";"1100";"680";"288";"-7008";"13308"
"6750";"730";"695";"-375";"-800";"-7408";"13564"
"6751";"-1036";"635";"-589";"-1456";"-8132";"14912"
"6752";"-1729";"-988";"1678";"-292";"-7616";"14092"
"6753";"-1414";"-444";"2182";"200";"-8496";"14280"
"6754";"403";"213";"949";"16";"-6676";"14440"
"6755";"849";"181";"1172";"-660";"-8152";"14096"
"6756";"-53";"360";"1781";"-132";"-7872";"13096"
"6757";"-122";"741";"1678";"-24";"-8440";"13212"
"6758";"-711";"471";"1879";"332";"-8360";"14680"
"6759";"282";"-949";"5341";"-1028";"-7116";"13220"
"6760";"735";"-704";"5611";"-464";"-8736";"14996"
"6761";"7";"256";"2680";"668";"-8640";"13744"
"6762";"-777";"-881";"1150";"-336";"-8168";"13748"
"6763";"-1429";"-1741";"1924";"-1672";"-8844";"14544"
"6764";"-218";"-1197";"1396";"-320";"-9788";"11568"
"6765";"178";"-1238";"-858";"2084";"-7184";"16812"
"6766";"-477";"-1268";"-1680";"-716";"-7248";"11968"
"6767";"3532";"360";"1776";"-1172";"-6324";"7976"
"6768";"-393";"-665";"598";"-2748";"-11556";"15448"
"6769";"5079";"-853";"1679";"-1276";"-5596";"11784"
"6770";"3374";"-87";"2136";"-908";"-7740";"18204"
"6771";"6224";"2188";"2602";"1584";"-3548";"10696"
"6772";"-1063";"1444";"1984";"-648";"-4104";"14504"
"6773";"2319";"1449";"2172";"-3516";"-7660";"17952"
"6774";"91";"257";"1867";"-672";"-4436";"11176"
"6775";"-2073";"-430";"280";"-952";"-4620";"12300"
"6776";"-4412";"-902";"-1807";"-1316";"-7208";"17588"
"6777";"-2066";"-103";"-4126";"504";"-6488";"12764"
"6778";"-2255";"1489";"-4917";"-1600";"-8072";"13008"
"6779";"-3454";"-181";"-1001";"-2608";"-11384";"17920"
"6780";"1108";"441";"-271";"-408";"-7700";"12424"
"6781";"-1006";"923";"7";"-792";"-8776";"15640"
"6782";"-67";"1704";"-869";"-416";"-7440";"13732"
"6783";"460";"1311";"-774";"-1504";"-8128";"14908"
"6784";"43";"1202";"-609";"-1456";"-8924";"13676"
"6785";"-206";"-218";"590";"-1308";"-7476";"12956"
"6786";"-922";"-766";"-234";"-1504";"-8596";"13916"
"6787";"79";"-549";"-184";"-592";"-8192";"13128"
"6788";"-801";"-276";"-727";"-564";"-8472";"14188"
"6789";"-600";"968";"-1565";"104";"-8752";"13544"
"6790";"996";"753";"-2152";"-340";"-8280";"12848"
"6791";"458";"2500";"-5264";"72";"-9224";"14964"
"6792";"516";"3017";"-4198";"-912";"-8232";"14224"
"6793";"292";"2643";"-750";"-2196";"-7484";"13344"
"6794";"1337";"1155";"2681";"-1660";"-7184";"12892"
"6795";"788";"1366";"4652";"-1740";"-7484";"13360"
"6796";"-504";"-301";"6119";"-1128";"-8692";"14244"
"6797";"-1062";"-488";"2693";"148";"-7220";"13664"
"6798";"-1082";"-904";"-255";"-252";"-7988";"12752"
"6799";"199";"-388";"-2318";"468";"-7524";"15580"
"6800";"-376";"772";"-4910";"-240";"-7516";"14208"
"6801";"513";"1369";"-3170";"-1028";"-9404";"15000"
"6802";"388";"1690";"-469";"-1476";"-8524";"12640"
"6803";"-414";"1215";"2204";"-2556";"-8316";"13836"
"6804";"1189";"231";"4971";"-1200";"-8712";"15332"
"6805";"1190";"-427";"4612";"-272";"-6732";"12540"
"6806";"91";"67";"2421";"420";"-8672";"13784"
"6807";"-1306";"-299";"1006";"456";"-7920";"12560"
"6808";"-1300";"-580";"349";"-1868";"-9052";"14280"
"6809";"-100";"-504";"522";"148";"-6812";"11736"
"6810";"-209";"-286";"-814";"96";"-10316";"14612"
"6811";"-19";"-7";"-514";"-144";"-7776";"11644"
"6812";"854";"271";"-1422";"-904";"-8816";"14444"
"6813";"808";"891";"-1587";"-1228";"-7484";"12108"
"6814";"1520";"516";"192";"-1804";"-8648";"13436"
"6815";"598";"496";"916";"-1048";"-8300";"12600"
"6816";"305";"133";"1412";"-1928";"-8040";"13516"
"6817";"-435";"-509";"1562";"-728";"-9268";"14864"
"6818";"-645";"-419";"428";"-88";"-7476";"13660"
"6819";"-551";"368";"-1321";"96";"-9352";"12380"
"6820";"-74";"453";"-1405";"-708";"-9228";"14412"
"6821";"1074";"-471";"339";"-556";"-8496";"12244"
"6822";"188";"837";"-524";"-256";"-8412";"13200"
"6823";"-495";"1180";"-596";"-1084";"-9192";"14140"
"6824";"-85";"1120";"408";"-1856";"-7996";"12568"
"6825";"969";"-295";"2021";"-1616";"-9280";"16008"
"6826";"481";"181";"1331";"-1140";"-8316";"11520"
"6827";"293";"333";"66";"-424";"-8780";"14184"
"6828";"-1149";"165";"-565";"-1224";"-8860";"13404"
"6829";"-152";"1025";"-2288";"40";"-8780";"11956"
"6830";"-527";"1283";"-3996";"-1072";"-8996";"14364"
"6831";"549";"896";"-1057";"-2484";"-9004";"12912"
"6832";"804";"-59";"1679";"-1100";"-9832";"13480"
"6833";"649";"425";"1963";"-656";"-8544";"12008"
"6834";"222";"2370";"-326";"-184";"-9632";"11756"
"6835";"-4";"1065";"889";"-1528";"-8496";"13720"
"6836";"1738";"-618";"2331";"-1252";"-8088";"12408"
"6837";"449";"-236";"1950";"-1160";"-9208";"12468"
"6838";"-649";"251";"17";"-124";"-10212";"14324"
"6839";"-1012";"-353";"-935";"-456";"-8572";"12992"
"6840";"22";"301";"-1616";"-576";"-10180";"14088"
"6841";"-571";"-185";"-830";"20";"-6780";"13000"
"6842";"-85";"-262";"-11";"-892";"-10892";"17080"
"6843";"-235";"-282";"1839";"-44";"-6896";"13496"
"6844";"402";"764";"176";"252";"-10664";"13724"
"6845";"223";"862";"1071";"-1708";"-8564";"12384"
"6846";"1913";"-133";"2298";"-748";"-8932";"12240"
"6847";"663";"-27";"1507";"-660";"-8052";"12540"
"6848";"-845";"-277";"705";"-412";"-10172";"14692"
"6849";"-1602";"-785";"-740";"-100";"-9060";"13444"
"6850";"-436";"-79";"-1124";"-572";"-9760";"13276"
"6851";"577";"-378";"-214";"292";"-9572";"12684"
"6852";"1030";"661";"-991";"92";"-9724";"13140"
"6853";"338";"597";"415";"-268";"-9308";"14404"
"6854";"-957";"-173";"1280";"-1132";"-8088";"13864"
"6855";"-1187";"-483";"2386";"-1652";"-8124";"17312"
"6856";"-166";"-549";"2804";"-860";"-11328";"15176"
"6857";"2306";"-1104";"2000";"664";"-5964";"13104"
"6858";"-7";"218";"-696";"124";"-6808";"9464"
"6859";"-327";"-155";"-811";"-676";"-11420";"19612"
"6860";"-2079";"-657";"-922";"936";"-5528";"11892"
"6861";"370";"385";"-1722";"484";"-9120";"14216"
"6862";"-182";"135";"-417";"-364";"-8696";"11788"
"6863";"1006";"2057";"-1893";"-220";"-8132";"10712"
"6864";"692";"1718";"-1721";"-1264";"-9220";"13780"
"6865";"1639";"368";"1389";"-1752";"-6720";"11080"
"6866";"485";"571";"1341";"-384";"-9440";"14984"
"6867";"-253";"506";"1186";"-700";"-9108";"13788"
"6868";"93";"-1270";"1760";"-536";"-8120";"14268"
"6869";"493";"282";"14";"172";"-9040";"13508"
"6870";"-202";"582";"-1381";"508";"-8452";"13432"
"6871";"-323";"1022";"-2000";"-60";"-8604";"13412"
"6872";"178";"647";"-1190";"-924";"-8820";"14508"
"6873";"630";"1746";"-936";"-292";"-7584";"11808"
"6874";"594";"939";"804";"-964";"-9276";"15892"
"6875";"368";"85";"2443";"-500";"-7164";"11648"
"6876";"-435";"-56";"1613";"-716";"-8892";"14856"
"6877";"-666";"-192";"765";"576";"-8488";"13440"
"6878";"-166";"-342";"-431";"-172";"-8320";"13376"
"6879";"503";"407";"-1154";"-224";"-8376";"13324"
"6880";"671";"-89";"5";"-312";"-8076";"12772"
"6881";"-161";"-236";"1382";"-968";"-10748";"15628"
"6882";"212";"-183";"2358";"-664";"-8156";"12372"
"6883";"367";"455";"1101";"284";"-10364";"15616"
"6884";"191";"176";"-371";"864";"-8044";"14268"
"6885";"60";"163";"-895";"-884";"-7520";"13836"
"6886";"-752";"-110";"-593";"-560";"-8344";"13992"
"6887";"-1136";"364";"-1577";"900";"-8228";"13560"
"6888";"-577";"1118";"-2494";"-636";"-9668";"14488"
"6889";"304";"1096";"-1517";"-252";"-7800";"13232"
"6890";"374";"1139";"-413";"-1280";"-8824";"13364"
"6891";"-107";"1234";"974";"44";"-9452";"13060"
"6892";"161";"2033";"374";"-196";"-9656";"13144"
"6893";"127";"1360";"1714";"-1248";"-7756";"14292"
"6894";"1312";"661";"2377";"-1000";"-7800";"12676"
"6895";"-65";"-395";"2317";"-1044";"-8908";"14600"
"6896";"-661";"-510";"727";"-228";"-10144";"13384"
"6897";"-655";"-892";"480";"0";"-7892";"13276"
"6898";"-898";"-253";"-709";"-176";"-9240";"15284"
"6899";"423";"324";"-756";"-380";"-6932";"11904"
"6900";"399";"-846";"810";"-476";"-8464";"12848"
"6901";"-296";"482";"531";"-764";"-9904";"13852"
"6902";"343";"1298";"659";"-312";"-8736";"12992"
"6903";"1508";"1068";"750";"-212";"-7800";"13084"
"6904";"679";"-393";"192";"-2412";"-10276";"10452"
"6905";"-3291";"-225";"170";"-116";"-7228";"15376"
"6906";"9943";"3798";"-3002";"-2668";"-8660";"7988"
"6907";"3445";"819";"-285";"-896";"-2784";"5352"
"6908";"-3281";"-818";"65";"176";"-11916";"20284"
"6909";"-596";"-307";"2423";"-1424";"-7424";"14196"
"6910";"1125";"-1541";"4220";"-1992";"-7728";"12004"
"6911";"-361";"-718";"3583";"1152";"-6596";"14852"
"6912";"1841";"2592";"343";"1940";"-9192";"13020"
"6913";"1877";"-187";"1160";"1028";"720";"8728"
"6914";"5017";"4947";"-350";"-6280";"-14180";"15836"
"6915";"5079";"-610";"1683";"244";"-2796";"5920"
"6916";"-1400";"1565";"-215";"-2236";"-11240";"19616"
"6917";"202";"1384";"677";"-184";"-7116";"12500"
"6918";"550";"-405";"-216";"-1152";"-8320";"14524"
"6919";"-283";"-503";"1255";"-1924";"-8652";"14172"
"6920";"364";"-2466";"6330";"-3800";"-9680";"15472"
"6921";"-303";"1509";"5203";"772";"-7992";"11080"
"6922";"-1053";"-823";"4659";"-116";"-7728";"16040"
"6923";"2228";"-603";"4161";"-1400";"-6464";"12864"
"6924";"-619";"-2593";"4837";"-1308";"-7780";"15420"
"6925";"-903";"-2348";"3836";"376";"-7516";"14164"
"6926";"-2261";"-1490";"918";"12";"-8912";"13176"
"6927";"-1076";"-350";"-3000";"576";"-6708";"15368"
"6928";"893";"-209";"-3618";"-716";"-6824";"12748"
"6929";"-342";"-454";"-991";"-1100";"-8604";"15476"
"6930";"761";"1055";"-368";"-1488";"-6896";"13552"
"6931";"1179";"98";"1605";"-912";"-6872";"12072"
"6932";"757";"904";"1326";"-284";"-8064";"13852"
"6933";"57";"2242";"594";"140";"-7396";"14080"
"6934";"-444";"2137";"993";"-688";"-7460";"12308"
"6935";"340";"1095";"3110";"-1328";"-7440";"13860"
"6936";"-391";"616";"5068";"-1420";"-6392";"13308"
"6937";"-213";"1094";"5990";"-336";"-9136";"15800"
"6938";"-785";"-285";"4929";"300";"-7760";"13760"
"6939";"-617";"-958";"7897";"-1604";"-9008";"15452"
"6940";"-2781";"-2037";"6582";"628";"-8468";"15548"
"6941";"-1982";"-2137";"4906";"416";"-7180";"11564"
"6942";"-3184";"-3044";"4252";"-2780";"-8636";"17240"
"6943";"-872";"-3448";"5289";"-480";"-5172";"12312"
"6944";"-2008";"-3190";"5069";"-804";"-9904";"14176"
"6945";"-2188";"-3479";"2793";"236";"-9580";"13384"
"6946";"-2186";"-3286";"204";"-8";"-6000";"11796"
"6947";"-727";"-3411";"-960";"-844";"-8756";"15608"
"6948";"-856";"-2438";"-189";"384";"-7216";"11984"
"6949";"-374";"-43";"-4816";"260";"-9956";"13992"
"6950";"202";"728";"-5511";"-288";"-7460";"14400"
"6951";"-151";"-10";"-1227";"-3536";"-9112";"14052"
"6952";"962";"874";"801";"-984";"-7524";"13040"
"6953";"1252";"2228";"-234";"-836";"-8092";"11140"
"6954";"247";"1237";"104";"-844";"-7872";"14424"
"6955";"-720";"422";"-65";"-992";"-6684";"13792"
"6956";"-153";"-17";"941";"-1992";"-8784";"14468"
"6957";"335";"667";"1254";"-1032";"-8080";"13952"
"6958";"1049";"1143";"-722";"80";"-8948";"12732"
"6959";"-539";"635";"-2032";"-536";"-7596";"12448"
"6960";"141";"147";"-657";"-1984";"-10148";"15140"
"6961";"1049";"132";"283";"268";"-6744";"12532"
"6962";"-1213";"967";"-2254";"-656";"-7932";"15684"
"6963";"-1049";"1152";"-4213";"-692";"-9416";"17780"
"6964";"1644";"1295";"-3348";"-864";"-7456";"9004"
"6965";"-188";"2291";"-2909";"-636";"-8984";"14516"
"6966";"543";"1450";"-590";"-1780";"-7616";"11992"
"6967";"615";"2144";"1437";"-1716";"-8656";"12812"
"6968";"2010";"1902";"3132";"112";"-6968";"16068"
"6969";"51";"2990";"-1160";"-640";"-6492";"9312"
"6970";"-1232";"1644";"-589";"-1936";"-11912";"23452"
"6971";"3560";"1633";"671";"-960";"-2968";"8552"
"6972";"-562";"-157";"1216";"304";"-6696";"10916"
"6973";"-396";"649";"1996";"-3720";"-10536";"15992"
"6974";"964";"-1665";"2767";"868";"-6340";"10808"
"6975";"-978";"-1001";"1798";"-952";"-11184";"14736"
"6976";"2778";"-808";"-205";"1056";"-4616";"15784"
"6977";"398";"1220";"582";"-380";"-5596";"7416"
"6978";"-20371";"-4982";"-446";"768";"-26620";"32767"
"6979";"1240";"426";"2362";"-1872";"220";"5324"
"6980";"-973";"-555";"3575";"-2704";"-10600";"16468"
"6981";"334";"354";"3175";"-584";"-7820";"11064"
"6982";"-295";"-649";"1831";"-2552";"-7672";"12952"
"6983";"-1330";"-1430";"2161";"88";"-7416";"13892"
"6984";"-630";"-495";"-1033";"936";"-7200";"16412"
"6985";"1250";"-311";"-795";"-632";"-6688";"11592"
"6986";"-643";"169";"29";"-548";"-9104";"14620"
"6987";"12";"825";"1602";"-1184";"-7644";"12624"
"6988";"605";"-550";"3114";"-2048";"-8356";"15596"
"6989";"89";"373";"1729";"-180";"-6568";"13292"
"6990";"-1197";"1086";"4";"-416";"-9656";"14596"
"6991";"728";"1615";"-1870";"236";"-7104";"14272"
"6992";"653";"1385";"-1448";"-1224";"-7792";"12368"
